0,130,0.25,1.17E+11
0,70,0.25,19674490082
0,80,0.25,28639829395
0,110,0.25,71816177010
0,100,0.25,54397588372
0,90,0.25,40109833558
0,120,0.25,92678681864
0,150,0.25,1.79E+11
0,140,0.25,1.46E+11
0.01,110,0.25,71717201517
0.01,90,0.25,40028855883
0.01,80,0.25,28567851889
0.01,100,0.25,54307611493
0.01,70,0.25,19611514382
0.01,140,0.25,1.46E+11
0.02,90,0.25,39947876977
0.01,120,0.25,92570708132
0.02,80,0.25,28495873005
0.01,130,0.25,1.17E+11
0.02,70,0.25,19548537126
0.01,150,0.25,1.79E+11
0.02,150,0.25,1.79E+11
0.03,70,0.25,19485558305
0.02,120,0.25,92462733474
0.02,110,0.25,71618225015
0.02,100,0.25,54217633504
0.02,140,0.25,1.46E+11
0.02,130,0.25,1.17E+11
0.03,80,0.25,28423892738
0.03,90,0.25,39866896836
0.03,100,0.25,54127654401
0.03,130,0.25,1.17E+11
0.03,140,0.25,1.46E+11
0.03,110,0.25,71519247500
0.03,120,0.25,92354757890
0.04,100,0.25,54037674180
0.03,150,0.25,1.79E+11
0.04,120,0.25,92246781375
0.04,110,0.25,71420268970
0.04,80,0.25,28351911083
0.04,90,0.25,39785915455
0.04,70,0.25,19422577915
0.04,130,0.25,1.17E+11
0.04,150,0.25,1.79E+11
0.05,70,0.25,19359595948
0.05,80,0.25,28279928036
0.05,90,0.25,39704932831
0.04,140,0.25,1.45E+11
0.05,100,0.25,53947692839
0.06,80,0.25,28207943590
0.05,130,0.25,1.17E+11
0.06,70,0.25,19296612398
0.05,110,0.25,71321289421
0.05,150,0.25,1.78E+11
0.05,140,0.25,1.45E+11
0.05,120,0.25,92138803928
0.06,120,0.25,92030825546
0.06,150,0.25,1.78E+11
0.06,100,0.25,53857710374
0.06,140,0.25,1.45E+11
0.06,130,0.25,1.17E+11
0.06,90,0.25,39623948959
0.06,110,0.25,71222308851
0.07,130,0.25,1.16E+11
0.07,110,0.25,71123327255
0.07,70,0.25,19233627258
0.07,100,0.25,53767726781
0.07,120,0.25,91922846227
0.07,90,0.25,39542963834
0.07,80,0.25,28135957740
0.08,80,0.25,28063970482
0.08,70,0.25,19170640521
0.08,90,0.25,39461977453
0.07,140,0.25,1.45E+11
0.08,110,0.25,71024344632
0.07,150,0.25,1.78E+11
0.08,100,0.25,53677742055
0.08,150,0.25,1.78E+11
0.09,90,0.25,39380989811
0.09,80,0.25,27991981809
0.08,120,0.25,91814865966
0.08,130,0.25,1.16E+11
0.08,140,0.25,1.45E+11
0.09,70,0.25,19107652181
0.1,70,0.25,19044662230
0.09,140,0.25,1.45E+11
0.09,130,0.25,1.16E+11
0.09,110,0.25,70925360977
0.09,120,0.25,91706884762
0.09,100,0.25,53587756194
0.09,150,0.25,1.78E+11
0.1,110,0.25,70826376288
0.1,130,0.25,1.16E+11
0.1,120,0.25,91598902611
0.1,80,0.25,27919991716
0.1,100,0.25,53497769193
0.1,90,0.25,39300000902
0.1,140,0.25,1.45E+11
0.11,120,0.25,91490919510
0.11,90,0.25,39219010722
0.11,110,0.25,70727390559
0.11,100,0.25,53407781048
0.11,80,0.25,27848000196
0.11,70,0.25,18981670661
0.1,150,0.25,1.78E+11
0.12,90,0.25,39138019266
0.12,80,0.25,27776007244
0.12,100,0.25,53317791755
0.11,150,0.25,1.78E+11
0.11,130,0.25,1.16E+11
0.12,70,0.25,18918677466
0.11,140,0.25,1.45E+11
0.13,80,0.25,27704012854
0.12,130,0.25,1.16E+11
0.13,70,0.25,18855682638
0.12,140,0.25,1.44E+11
0.12,110,0.25,70628403788
0.12,120,0.25,91382935455
0.12,150,0.25,1.77E+11
0.13,90,0.25,39057026529
0.13,130,0.25,1.16E+11
0.13,100,0.25,53227801308
0.13,110,0.25,70529415971
0.13,140,0.25,1.44E+11
0.13,120,0.25,91274950444
0.13,150,0.25,1.77E+11
0.14,120,0.25,91166964472
0.14,130,0.25,1.16E+11
0.14,70,0.25,18792686168
0.14,80,0.25,27632017018
0.14,100,0.25,53137809704
0.14,90,0.25,38976032505
0.14,110,0.25,70430427103
0.15,80,0.25,27560019732
0.14,140,0.25,1.44E+11
0.14,150,0.25,1.77E+11
0.15,70,0.25,18729688050
0.15,100,0.25,53047816938
