0,130,1,1.57E+11
0,70,1,31245157700
0,80,1,42934110107
0,110,1,98550643560
0,100,1,76191182799
0,90,1,57784187256
0,120,1,1.25E+11
0,150,1,2.35E+11
0,140,1,1.93E+11
0.01,110,1,97716710739
0.01,90,1,57104382352
0.01,80,1,42330597051
0.01,100,1,75434486520
0.01,70,1,30716919882
0.01,140,1,1.92E+11
0.02,90,1,56426133465
0.01,120,1,1.24E+11
0.02,80,1,41728785909
0.01,130,1,1.56E+11
0.02,70,1,30190525350
0.01,150,1,2.34E+11
0.02,150,1,2.33E+11
0.03,70,1,29665998614
0.02,120,1,1.23E+11
0.02,110,1,96884079618
0.02,100,1,74679211455
0.02,140,1,1.91E+11
0.02,130,1,1.55E+11
0.03,80,1,41128694664
0.03,90,1,55749453972
0.03,100,1,73925367745
0.03,130,1,1.54E+11
0.03,140,1,1.90E+11
0.03,110,1,96052758019
0.03,120,1,1.23E+11
0.04,100,1,73172965521
0.03,150,1,2.32E+11
0.04,120,1,1.22E+11
0.04,110,1,95222753764
0.04,80,1,40530341309
0.04,90,1,55074357261
0.04,70,1,29143364211
0.04,130,1,1.53E+11
0.04,150,1,2.31E+11
0.05,70,1,28622646700
0.05,80,1,39933743847
0.05,90,1,54400856721
0.04,140,1,1.89E+11
0.05,100,1,72422014936
0.06,80,1,39338920287
0.05,130,1,1.52E+11
0.06,70,1,28103870652
0.05,110,1,94394074677
0.05,150,1,2.30E+11
0.05,140,1,1.88E+11
0.05,120,1,1.21E+11
0.06,120,1,1.20E+11
0.06,150,1,2.29E+11
0.06,100,1,71672526127
0.06,140,1,1.87E+11
0.06,130,1,1.51E+11
0.06,90,1,53728965746
0.06,110,1,93566728590
0.07,130,1,1.50E+11
0.07,110,1,92740723330
0.07,70,1,27587060641
0.07,100,1,70924509239
0.07,120,1,1.19E+11
0.07,90,1,53058697729
0.07,80,1,38745888635
0.08,80,1,38154666896
0.08,70,1,27072241234
0.08,90,1,52390066068
0.07,140,1,1.86E+11
0.08,110,1,91916066721
0.07,150,1,2.27E+11
0.08,100,1,70177974426
0.08,150,1,2.26E+11
0.09,90,1,51723084157
0.09,80,1,37565273081
0.08,120,1,1.18E+11
0.08,130,1,1.49E+11
0.08,140,1,1.85E+11
0.09,70,1,26559436982
0.1,70,1,26048672409
0.09,140,1,1.84E+11
0.09,130,1,1.48E+11
0.09,110,1,91092766585
0.09,120,1,1.17E+11
0.09,100,1,69432931832
0.09,150,1,2.25E+11
0.1,110,1,90270830775
0.1,130,1,1.47E+11
0.1,120,1,1.16E+11
0.1,80,1,36977725164
0.1,100,1,68689391598
0.1,90,1,51057765379
0.1,140,1,1.83E+11
0.11,120,1,1.15E+11
0.11,90,1,50394123111
0.11,110,1,89450267093
0.11,100,1,67947363866
0.11,80,1,36392041128
0.11,70,1,25539972023
0.1,150,1,2.24E+11
0.12,90,1,49732170733
0.12,80,1,35808238912
0.12,100,1,67206858775
0.11,150,1,2.23E+11
0.11,130,1,1.46E+11
0.12,70,1,25033360263
0.11,140,1,1.82E+11
0.13,80,1,35226336470
0.12,130,1,1.45E+11
0.13,70,1,24528861521
0.12,140,1,1.81E+11
0.12,110,1,88631083368
0.12,120,1,1.14E+11
0.12,150,1,2.22E+11
0.13,90,1,49071921614
0.13,130,1,1.44E+11
0.13,100,1,66467886459
0.13,110,1,87813287439
0.13,140,1,1.80E+11
0.13,120,1,1.14E+11
0.13,150,1,2.21E+11
0.14,120,1,1.13E+11
0.14,130,1,1.43E+11
0.14,70,1,24026500137
0.14,80,1,34646351678
0.14,100,1,65730457046
0.14,90,1,48413389078
0.14,110,1,86996887095
0.15,80,1,34068302404
0.14,140,1,1.78E+11
0.14,150,1,2.19E+11
0.15,70,1,23526300361
0.15,100,1,64994580657
0.15,110,1,86181890198
0.15,90,1,47756586497
0.15,140,1,1.77E+11
0.16,70,1,23028286353
0.16,90,1,47101527142
0.15,130,1,1.42E+11
0.16,80,1,33492206475
0.15,150,1,2.18E+11
0.15,120,1,1.12E+11
0.16,100,1,64260267404
0.16,140,1,1.76E+11
0.16,120,1,1.11E+11
0.16,150,1,2.17E+11
0.16,130,1,1.41E+11
0.16,110,1,85368304507
0.17,70,1,22532451808
0.17,130,1,1.40E+11
0.17,140,1,1.75E+11
0.17,110,1,84556137885
0.17,80,1,32918081675
0.17,120,1,1.10E+11
0.17,100,1,63527527390
0.17,90,1,46448224361
0.18,110,1,83745398084
0.18,100,1,62796370705
0.18,120,1,1.09E+11
0.18,80,1,32345852536
0.18,90,1,45796691383
0.18,70,1,22038546528
0.17,150,1,2.16E+11
0.18,150,1,2.15E+11
0.18,130,1,1.39E+11
0.19,100,1,62066807426
0.19,80,1,31775363612
0.19,90,1,45146941472
0.19,70,1,21546514086
0.18,140,1,1.74E+11
0.2,80,1,31206610458
0.19,130,1,1.38E+11
0.19,150,1,2.14E+11
0.19,120,1,1.08E+11
0.2,70,1,21056360895
0.19,110,1,82936092934
0.19,140,1,1.73E+11
0.2,90,1,44498918404
0.2,150,1,2.13E+11
0.2,100,1,61338847626
0.2,130,1,1.37E+11
0.2,140,1,1.72E+11
0.2,120,1,1.07E+11
0.2,110,1,82128230213
0.21,110,1,81321817681
0.21,120,1,1.06E+11
0.21,130,1,1.36E+11
0.21,90,1,43852494975
0.21,100,1,60612501378
0.21,80,1,30639592865
0.21,70,1,20568094484
0.21,140,1,1.71E+11
0.21,150,1,2.12E+11
0.22,110,1,80516863165
0.22,120,1,1.05E+11
0.22,150,1,2.10E+11
0.22,140,1,1.70E+11
0.22,130,1,1.35E+11
0.23,140,1,1.69E+11
0.23,130,1,1.34E+11
0.23,150,1,2.09E+11
0.23,120,1,1.05E+11
0.24,130,1,1.33E+11
0.24,140,1,1.68E+11
0.24,150,1,2.08E+11
0.25,150,1,2.07E+11
0.25,140,1,1.67E+11
0.26,150,1,2.06E+11
0.27,150,1,2.05E+11
