0,130,1.5,1.72E+11
0,70,1.5,37522966839
0,80,1.5,50129435408
0,110,1.5,1.10E+11
0,100,1.5,85834312380
0,90,1.5,66092799273
0,120,1.5,1.38E+11
0,150,1.5,2.56E+11
0,140,1.5,2.11E+11
0.01,110,1.5,1.08E+11
0.01,90,1.5,65012833363
0.01,80,1.5,49168095050
0.01,100,1.5,84633917310
0.01,70,1.5,36677631762
0.01,140,1.5,2.09E+11
0.02,90,1.5,63937331415
0.01,120,1.5,1.37E+11
0.02,80,1.5,48211486651
0.01,130,1.5,1.70E+11
0.02,70,1.5,35837181725
0.01,150,1.5,2.54E+11
0.02,150,1.5,2.52E+11
0.03,70,1.5,35001711070
0.02,120,1.5,1.35E+11
0.02,110,1.5,1.07E+11
0.02,100,1.5,83437683523
0.02,140,1.5,2.08E+11
0.02,130,1.5,1.69E+11
0.03,80,1.5,47259683376
0.03,90,1.5,62866349851
0.03,100,1.5,82245559697
0.03,130,1.5,1.67E+11
0.03,140,1.5,2.06E+11
0.03,110,1.5,1.06E+11
0.03,120,1.5,1.34E+11
0.04,100,1.5,81057458869
0.03,150,1.5,2.51E+11
0.04,120,1.5,1.33E+11
0.04,110,1.5,1.05E+11
0.04,80,1.5,46312758417
0.04,90,1.5,61799840595
0.04,70,1.5,34171314291
0.04,130,1.5,1.66E+11
0.04,150,1.5,2.49E+11
0.05,70,1.5,33346085952
0.05,80,1.5,45370784940
0.05,90,1.5,60737632843
0.04,140,1.5,2.04E+11
0.05,100,1.5,79873327434
0.06,80,1.5,44433605720
0.05,130,1.5,1.64E+11
0.06,70,1.5,32526120576
0.05,110,1.5,1.03E+11
0.05,150,1.5,2.47E+11
0.05,140,1.5,2.03E+11
0.05,120,1.5,1.31E+11
0.06,120,1.5,1.30E+11
0.06,150,1.5,2.45E+11
0.06,100,1.5,78693125763
0.06,140,1.5,2.01E+11
0.06,130,1.5,1.63E+11
0.06,90,1.5,59679665601
0.06,110,1.5,1.02E+11
0.07,130,1.5,1.61E+11
0.07,110,1.5,1.01E+11
0.07,70,1.5,31711512533
0.07,100,1.5,77516825184
0.07,120,1.5,1.28E+11
0.07,90,1.5,58625898814
0.07,80,1.5,43500924057
0.08,80,1.5,42572703676
0.08,70,1.5,30902354120
0.08,90,1.5,57576307324
0.07,140,1.5,1.99E+11
0.08,110,1.5,99303325284
0.07,150,1.5,2.43E+11
0.08,100,1.5,76344405772
0.08,150,1.5,2.42E+11
0.09,90,1.5,56530877297
0.09,80,1.5,41648929042
0.08,120,1.5,1.27E+11
0.08,130,1.5,1.59E+11
0.08,140,1.5,1.98E+11
0.09,70,1.5,30098133472
0.1,70,1.5,29298447013
0.09,140,1.5,1.96E+11
0.09,130,1.5,1.58E+11
0.09,110,1.5,98010814106
0.09,120,1.5,1.25E+11
0.09,100,1.5,75175854683
0.09,150,1.5,2.40E+11
0.1,110,1.5,96721892444
0.1,130,1.5,1.56E+11
0.1,120,1.5,1.24E+11
0.1,80,1.5,40729598705
0.1,100,1.5,74011164888
0.1,90,1.5,55489603706
0.1,140,1.5,1.94E+11
0.11,120,1.5,1.23E+11
0.11,90,1.5,54452488525
0.11,110,1.5,95436555170
0.11,100,1.5,72850334216
0.11,80,1.5,39814721641
0.11,70,1.5,28503358127
0.1,150,1.5,2.38E+11
0.12,90,1.5,53419539406
0.12,80,1.5,38904314749
0.12,100,1.5,71693364571
0.11,150,1.5,2.36E+11
0.11,130,1.5,1.55E+11
0.12,70,1.5,27712923332
0.11,140,1.5,1.93E+11
0.13,80,1.5,37998401231
0.12,130,1.5,1.53E+11
0.13,70,1.5,26927197738
0.12,140,1.5,1.91E+11
0.12,110,1.5,94154800260
0.12,120,1.5,1.21E+11
0.12,150,1.5,2.34E+11
0.13,90,1.5,52390768680
0.13,130,1.5,1.52E+11
0.13,100,1.5,70540261331
0.13,110,1.5,92876628364
